"TimePeriod","Tenant","ProratedQuantity"
"2024-01-23T00:00:00Z","MS-DSZ04PrdStr04A","3300468.6374033545"
"2024-01-24T00:00:00Z","MS-DSZ04PrdStr04A","3282963.9923382774"
"2024-01-25T00:00:00Z","MS-DSZ04PrdStr04A","3258982.5506876656"
"2024-01-26T00:00:00Z","MS-DSZ04PrdStr04A","3229640.2494443622"
"2024-01-27T00:00:00Z","MS-DSZ04PrdStr04A","3074075.88735509"
"2024-01-28T00:00:00Z","MS-DSZ04PrdStr04A","3067572.3932180377"
"2024-01-29T00:00:00Z","MS-DSZ04PrdStr04A","3272107.1860681893"
"2024-01-30T00:00:00Z","MS-DSZ04PrdStr04A","3396803.3927075313"
"2024-01-31T00:00:00Z","MS-DSZ04PrdStr04A","3346204.0137132644"
"2024-02-01T00:00:00Z","MS-DSZ04PrdStr04A","3432302.2326041255"
"2024-02-02T00:00:00Z","MS-DSZ04PrdStr04A","3350328.7209572694"
"2024-02-03T00:00:00Z","MS-DSZ04PrdStr04A","3174507.8342010407"
"2024-02-04T00:00:00Z","MS-DSZ04PrdStr04A","3145266.7399326358"
"2024-02-05T00:00:00Z","MS-DSZ04PrdStr04A","3314193.730124725"
"2024-02-06T00:00:00Z","MS-DSZ04PrdStr04A","3370471.6729123536"
"2024-02-07T00:00:00Z","MS-DSZ04PrdStr04A","3322916.2127327225"
"2024-02-08T00:00:00Z","MS-DSZ04PrdStr04A","3279232.6946622934"
"2024-02-09T00:00:00Z","MS-DSZ04PrdStr04A","3232223.7995226434"
"2024-02-10T00:00:00Z","MS-DSZ04PrdStr04A","3053907.3702789438"
"2024-02-11T00:00:00Z","MS-DSZ04PrdStr04A","3012022.4288647249"
"2024-02-12T00:00:00Z","MS-DSZ04PrdStr04A","3158522.8127150941"
"2024-02-13T00:00:00Z","MS-DSZ04PrdStr04A","3261612.2642648248"
"2024-02-14T00:00:00Z","MS-DSZ04PrdStr04A","3304083.348543549"
"2024-02-15T00:00:00Z","MS-DSZ04PrdStr04A","3333610.718344429"
"2024-02-16T00:00:00Z","MS-DSZ04PrdStr04A","3202968.4045155863"
"2024-02-17T00:00:00Z","MS-DSZ04PrdStr04A","3000195.1612764616"
"2024-02-18T00:00:00Z","MS-DSZ04PrdStr04A","2998951.2912071343"
"2024-02-19T00:00:00Z","MS-DSZ04PrdStr04A","3102437.2050465746"
"2024-02-20T00:00:00Z","MS-DSZ04PrdStr04A","3207192.9334321218"
"2024-02-21T00:00:00Z","MS-DSZ04PrdStr04A","3204371.6390158194"
"2024-02-22T00:00:00Z","MS-DSZ04PrdStr04A","3246500.1884435648"
"2024-02-23T00:00:00Z","MS-DSZ04PrdStr04A","3157843.2694711545"
"2024-02-24T00:00:00Z","MS-DSZ04PrdStr04A","3001705.356935346"
"2024-02-25T00:00:00Z","MS-DSZ04PrdStr04A","2938796.3735143919"
"2024-02-26T00:00:00Z","MS-DSZ04PrdStr04A","3137161.9273875"
"2024-02-27T00:00:00Z","MS-DSZ04PrdStr04A","3193258.5677339709"
"2024-02-28T00:00:00Z","MS-DSZ04PrdStr04A","3199460.4676379426"
"2024-02-29T00:00:00Z","MS-DSZ04PrdStr04A","3256895.1162039484"
"2024-03-01T00:00:00Z","MS-DSZ04PrdStr04A","3128262.8984450018"
"2024-03-02T00:00:00Z","MS-DSZ04PrdStr04A","2932505.5695596095"
"2024-03-03T00:00:00Z","MS-DSZ04PrdStr04A","2832636.6487702923"
"2024-03-04T00:00:00Z","MS-DSZ04PrdStr04A","3005121.8322080374"
"2024-03-05T00:00:00Z","MS-DSZ04PrdStr04A","3074937.6607102933"
"2024-03-06T00:00:00Z","MS-DSZ04PrdStr04A","3083977.2346624872"
"2024-03-07T00:00:00Z","MS-DSZ04PrdStr04A","3205309.2679701229"
"2024-03-08T00:00:00Z","MS-DSZ04PrdStr04A","3155416.218092958"
"2024-03-09T00:00:00Z","MS-DSZ04PrdStr04A","2982711.6034491695"
"2024-03-10T00:00:00Z","MS-DSZ04PrdStr04A","2933794.0917996196"
"2024-03-11T00:00:00Z","MS-DSZ04PrdStr04A","3105922.3840967785"
"2024-03-12T00:00:00Z","MS-DSZ04PrdStr04A","3147469.4047288205"
"2024-03-13T00:00:00Z","MS-DSZ04PrdStr04A","3156366.0201837663"
"2024-03-14T00:00:00Z","MS-DSZ04PrdStr04A","3236472.3607974551"
"2024-03-15T00:00:00Z","MS-DSZ04PrdStr04A","3183568.8714226382"
"2024-03-16T00:00:00Z","MS-DSZ04PrdStr04A","3030294.2234946731"
"2024-03-17T00:00:00Z","MS-DSZ04PrdStr04A","3008667.3016711492"
"2024-03-18T00:00:00Z","MS-DSZ04PrdStr04A","3288737.2046272568"
"2024-03-19T00:00:00Z","MS-DSZ04PrdStr04A","3346080.2351616425"
"2024-03-20T00:00:00Z","MS-DSZ04PrdStr04A","3318817.2296464518"
"2024-03-21T00:00:00Z","MS-DSZ04PrdStr04A","3358129.0680905716"
"2024-03-22T00:00:00Z","MS-DSZ04PrdStr04A","3390622.3838525652"
"2024-03-23T00:00:00Z","MS-DSZ04PrdStr04A","3247509.8339749095"
"2024-03-24T00:00:00Z","MS-DSZ04PrdStr04A","3129631.8797617718"
"2024-03-25T00:00:00Z","MS-DSZ04PrdStr04A","3271776.0004853979"
"2024-03-26T00:00:00Z","MS-DSZ04PrdStr04A","3524860.9815903157"
